date,Open,High,Low,Close,Adj Close,Volume
2/20/21,55887.33594,57505.22656,54626.55859,56099.51953,56099.51953,68145460026
2/21/21,56068.56641,58330.57031,55672.60938,57539.94531,57539.94531,51897585191
2/22/21,57532.73828,57533.39063,48967.56641,54207.32031,54207.32031,92052420332
2/23/21,54204.92969,54204.92969,45290.58984,48824.42578,48824.42578,1.06102E+11
2/24/21,48835.08594,51290.13672,47213.5,49705.33203,49705.33203,63695521388
2/25/21,49709.08203,51948.96875,47093.85156,47093.85156,47093.85156,54506565949
2/26/21,47180.46484,48370.78516,44454.84375,46339.76172,46339.76172,3.50968E+11
2/27/21,46344.77344,48253.26953,45269.02734,46188.45313,46188.45313,45910946382
2/28/21,46194.01563,46716.42969,43241.61719,45137.76953,45137.76953,53443887451
3/1/21,45159.50391,49784.01563,45115.09375,49631.24219,49631.24219,53891300112
3/2/21,49612.10547,50127.51172,47228.84375,48378.98828,48378.98828,47530897720
3/3/21,48415.81641,52535.13672,48274.32031,50538.24219,50538.24219,53220811975
3/4/21,50522.30469,51735.08984,47656.92969,48561.16797,48561.16797,52343816680
3/5/21,48527.03125,49396.42969,46542.51563,48927.30469,48927.30469,48625928883
3/6/21,48899.23047,49147.21875,47257.52734,48912.38281,48912.38281,34363564661
3/7/21,48918.67969,51384.36719,48918.67969,51206.69141,51206.69141,43137459378
3/8/21,51174.11719,52314.07031,49506.05469,52246.52344,52246.52344,48597428048
3/9/21,52272.96875,54824.11719,51981.83203,54824.11719,54824.11719,50912227385
3/10/21,54824.01172,57258.25391,53290.89063,56008.55078,56008.55078,57295577614
3/11/21,55963.17969,58091.0625,54484.59375,57805.12109,57805.12109,56772343595
3/12/21,57821.21875,57996.62109,55376.64844,57332.08984,57332.08984,55689944702
3/13/21,57343.37109,61683.86328,56217.97266,61243.08594,61243.08594,60669829814
3/14/21,61221.13281,61597.91797,59302.31641,59302.31641,59302.31641,43901225564
3/15/21,59267.42969,60540.99219,55393.16406,55907.19922,55907.19922,66419369890
3/16/21,55840.78516,56833.17969,53555.02734,56804.90234,56804.90234,59749798599
3/17/21,56825.82813,58969.81641,54528.62891,58870.89453,58870.89453,60258313191
3/18/21,58893.07813,60116.25,54253.57813,57858.92188,57858.92188,55746041000
3/19/21,57850.44141,59498.375,56643.70313,58346.65234,58346.65234,49063873786
3/20/21,58332.26172,60031.28516,58213.29688,58313.64453,58313.64453,50361731222
3/21/21,58309.91406,58767.89844,56005.61719,57523.42188,57523.42188,51943414539
3/22/21,57517.89063,58471.48047,54288.15625,54529.14453,54529.14453,56521454974
3/23/21,54511.66016,55985.44141,53470.69531,54738.94531,54738.94531,56435023914
3/24/21,54710.48828,57262.38281,52514.33203,52774.26563,52774.26563,70567223787
3/25/21,52726.74609,53392.38672,50856.57031,51704.16016,51704.16016,67999812841
3/26/21,51683.01172,55137.3125,51579.85547,55137.3125,55137.3125,56652197978
3/27/21,55137.56641,56568.21484,54242.91016,55973.51172,55973.51172,47266542233
3/28/21,55974.94141,56610.3125,55071.11328,55950.74609,55950.74609,47686580918
3/29/21,55947.89844,58342.09766,55139.33984,57750.19922,57750.19922,57625587027
3/30/21,57750.13281,59447.22266,57251.55078,58917.69141,58917.69141,54414116432
3/31/21,58930.27734,59930.02734,57726.41797,58918.83203,58918.83203,65520826225
4/1/21,58926.5625,59586.07031,58505.27734,59095.80859,59095.80859,61669163792
4/2/21,59098.87891,60267.1875,58869.28125,59384.3125,59384.3125,58727860620
4/3/21,59397.41016,60110.26953,57603.89063,57603.89063,57603.89063,59641344484
4/4/21,57604.83984,58913.74609,57168.67578,58758.55469,58758.55469,50749662970
4/5/21,58760.875,59891.29688,57694.82422,59057.87891,59057.87891,60706272115
4/6/21,59171.93359,59479.57813,57646.80859,58192.35938,58192.35938,66058027988
4/7/21,58186.50781,58731.14453,55604.02344,56048.9375,56048.9375,75645303584
4/8/21,56099.91406,58338.73828,55879.08594,58323.95313,58323.95313,53053855641
4/9/21,58326.5625,58937.04688,57807.86328,58245.00391,58245.00391,46655208546
4/10/21,58253.77734,61276.66406,58038.70703,59793.23438,59793.23438,58238470525
4/11/21,59846.23047,60790.55469,59289.79688,60204.96484,60204.96484,46280252580
4/12/21,60175.94531,61253.03516,59589.875,59893.45313,59893.45313,51828688519
4/13/21,59890.01953,63742.28516,59869.95703,63503.45703,63503.45703,69983454362
4/14/21,63523.75391,64863.09766,61554.79688,63109.69531,63109.69531,77451779687
4/15/21,63075.19531,63821.67188,62208.96484,63314.01172,63314.01172,60954381579
4/16/21,63258.50391,63594.72266,60222.53125,61572.78906,61572.78906,84293007468
4/17/21,61529.92188,62572.17578,60361.35156,60683.82031,60683.82031,66138759198
4/18/21,60701.88672,61057.45703,52829.53516,56216.18359,56216.18359,97468872758
4/19/21,56191.58594,57520.05469,54368.59375,55724.26563,55724.26563,65344865159
4/20/21,55681.79297,57062.14844,53448.04688,56473.03125,56473.03125,67849323955
4/21/21,56471.12891,56757.97266,53695.46875,53906.08984,53906.08984,54926612466
4/22/21,53857.10547,55410.23047,50583.8125,51762.27344,51762.27344,74798630778
4/23/21,51739.80859,52120.79297,47714.66406,51093.65234,51093.65234,86668667320
4/24/21,51143.22656,51167.5625,48805.28516,50050.86719,50050.86719,49014494781
4/25/21,50052.83203,50506.01953,47159.48438,49004.25391,49004.25391,46117114240
4/26/21,49077.79297,54288.00391,48852.79688,54021.75391,54021.75391,58284039825
4/27/21,54030.30469,55416.96484,53319.1875,55033.11719,55033.11719,49448222757
4/28/21,55036.63672,56227.20703,53887.91797,54824.70313,54824.70313,48000572955
4/29/21,54858.08984,55115.84375,52418.02734,53555.10938,53555.10938,46088929780
4/30/21,53568.66406,57900.71875,53129.60156,57750.17578,57750.17578,52395931985
5/1/21,57714.66406,58448.33984,57052.27344,57828.05078,57828.05078,42836427360
5/2/21,57825.86328,57902.59375,56141.90625,56631.07813,56631.07813,38177405335
5/3/21,56620.27344,58973.30859,56590.87109,57200.29297,57200.29297,51713139031
5/4/21,57214.17969,57214.17969,53191.42578,53333.53906,53333.53906,68564706967
5/5/21,53252.16406,57911.36328,52969.05469,57424.00781,57424.00781,69241316747
5/6/21,57441.30859,58363.31641,55382.50781,56396.51563,56396.51563,69523285106
5/7/21,56413.95313,58606.63281,55321.84766,57356.40234,57356.40234,68434023376
5/8/21,57352.76563,59464.61328,56975.21094,58803.77734,58803.77734,65382980634
5/9/21,58877.39063,59210.88281,56482.00391,58232.31641,58232.31641,65906690347
5/10/21,58250.87109,59519.35547,54071.45703,55859.79688,55859.79688,71776546298
5/11/21,55847.24219,56872.54297,54608.65234,56704.57422,56704.57422,61308396325
5/12/21,56714.53125,57939.36328,49150.53516,49150.53516,49150.53516,75215403907
5/13/21,49735.43359,51330.84375,46980.01953,49716.19141,49716.19141,96721152926
5/14/21,49682.98047,51438.11719,48868.57813,49880.53516,49880.53516,55737497453
5/15/21,49855.49609,50639.66406,46664.14063,46760.1875,46760.1875,59161047474
5/16/21,46716.63672,49720.04297,43963.35156,46456.05859,46456.05859,64047871555
5/17/21,46415.89844,46623.55859,42207.28906,43537.51172,43537.51172,74903638450
5/18/21,43488.05859,45812.45703,42367.83203,42909.40234,42909.40234,56187365084
5/19/21,42944.97656,43546.11719,30681.49609,37002.44141,37002.44141,1.26358E+11
5/20/21,36753.66797,42462.98438,35050.61719,40782.73828,40782.73828,88281943359
5/21/21,40596.94922,42172.17188,33616.45313,37304.69141,37304.69141,82051616861
5/22/21,37371.03125,38831.05469,35383.68359,37536.63281,37536.63281,57377273240
5/23/21,37531.44922,38289.21875,31227.33984,34770.58203,34770.58203,78469274361
5/24/21,34700.36328,39835.14063,34551.08203,38705.98047,38705.98047,67359584098
5/25/21,38795.78125,39776.35156,36581.42969,38402.22266,38402.22266,56211915803
5/26/21,38392.625,40782.07813,37905.83594,39294.19922,39294.19922,51346735160
5/27/21,39316.89063,40379.61719,37247.90234,38436.96875,38436.96875,43210968721
5/28/21,38507.08203,38856.96875,34779.03906,35697.60547,35697.60547,55200191952
5/29/21,35684.15625,37234.5,33693.92969,34616.06641,34616.06641,45231013335
5/30/21,34607.40625,36400.66797,33520.73828,35678.12891,35678.12891,31646080921
5/31/21,35658.59375,37468.25,34241.94531,37332.85547,37332.85547,39009847639
6/1/21,37293.79297,37896.73438,35787.08594,36684.92578,36684.92578,34639423297
6/2/21,36699.92188,38231.33984,35966.30859,37575.17969,37575.17969,33070867190
6/3/21,37599.41016,39478.95313,37243.97266,39208.76563,39208.76563,35460750427
6/4/21,39242.48438,39242.48438,35717.72266,36894.40625,36894.40625,41831090187
6/5/21,36880.15625,37917.71484,34900.41406,35551.95703,35551.95703,35959473399
6/6/21,35538.60938,36436.42188,35304.57813,35862.37891,35862.37891,28913440585
6/7/21,35835.26563,36790.57031,33480.64063,33560.70703,33560.70703,33683936663
6/8/21,33589.51953,34017.38672,31114.44336,33472.63281,33472.63281,49902050442
6/9/21,33416.97656,37537.37109,32475.86523,37345.12109,37345.12109,53972919008
6/10/21,37389.51563,38334.32422,35847.59375,36702.59766,36702.59766,43576032854
6/11/21,36697.03125,37608.69531,36044.44922,37334.39844,37334.39844,38699736985
6/12/21,37340.14453,37408.92578,34728.19141,35552.51563,35552.51563,37924228550
6/13/21,35555.78906,39322.78125,34864.10938,39097.85938,39097.85938,40669112838
6/14/21,39016.96875,40978.36328,38757.28516,40218.47656,40218.47656,43148914673
6/15/21,40427.16797,41295.26953,39609.46875,40406.26953,40406.26953,46420149185
6/16/21,40168.69141,40516.77734,38176.03516,38347.0625,38347.0625,39211635100
6/17/21,38341.42188,39513.67188,37439.67578,38053.50391,38053.50391,37096670047
6/18/21,38099.47656,38187.26172,35255.85547,35787.24609,35787.24609,36200887275
6/19/21,35854.52734,36457.79688,34933.0625,35615.87109,35615.87109,31207279719
6/20/21,35563.14063,36059.48438,33432.07422,35698.29688,35698.29688,36664034054
6/21/21,35641.14453,35721.64063,31295.93555,31676.69336,31676.69336,52809038594
6/22/21,31622.37695,33292.45313,28893.62109,32505.66016,32505.66016,58964353058
6/23/21,32515.71484,34753.41016,31772.63281,33723.02734,33723.02734,46317108925
6/24/21,33682.80078,35228.85156,32385.21484,34662.4375,34662.4375,33123368116
6/25/21,34659.10547,35487.24609,31350.88477,31637.7793,31637.7793,40230904226
6/26/21,31594.66406,32637.58789,30184.50195,32186.27734,32186.27734,38585385521
6/27/21,32287.52344,34656.12891,32071.75781,34649.64453,34649.64453,35511640894
6/28/21,34679.12109,35219.89063,33902.07422,34434.33594,34434.33594,33892523752
6/29/21,34475.55859,36542.10938,34252.48438,35867.77734,35867.77734,37901460044
6/30/21,35908.38672,36074.75781,34086.15234,35040.83594,35040.83594,34059036099
7/1/21,35035.98438,35035.98438,32883.78125,33572.11719,33572.11719,37838957079
7/2/21,33549.60156,33939.58984,32770.67969,33897.04688,33897.04688,38728974942
7/3/21,33854.42188,34909.26172,33402.69531,34668.54688,34668.54688,24383958643
7/4/21,34665.56641,35937.56641,34396.47656,35287.78125,35287.78125,24924307911
7/5/21,35284.34375,35284.34375,33213.66016,33746.00391,33746.00391,26721554282
7/6/21,33723.50781,35038.53516,33599.91797,34235.19531,34235.19531,26501259870
7/7/21,34225.67969,34997.66406,33839.28906,33855.32813,33855.32813,24796027477
7/8/21,33889.60547,33907.90625,32133.18359,32877.37109,32877.37109,29910396946
7/9/21,32861.67188,34042.29297,32318.88086,33798.01172,33798.01172,27436021028
7/10/21,33811.24219,34209.07031,33116.01172,33520.51953,33520.51953,22971873468
7/11/21,33509.07813,34584.70313,33346.73828,34240.1875,34240.1875,20108729370
7/12/21,34254.01563,34592.15625,32697.30859,33155.84766,33155.84766,24321499537
7/13/21,33125.46875,33327.10156,32261.41992,32702.02539,32702.02539,19120856669
7/14/21,32723.8457,33061.39844,31639.125,32822.34766,32822.34766,21376531210
7/15/21,32827.875,33159.64063,31175.70898,31780.73047,31780.73047,21300524237
7/16/21,31841.55078,32218.40625,31100.67383,31421.53906,31421.53906,23699476918
7/17/21,31397.30859,31935.94531,31223.99023,31533.06836,31533.06836,18895018942
7/18/21,31533.88477,32398.99609,31215.49219,31796.81055,31796.81055,18787986667
7/19/21,31800.01172,31885.85938,30563.73438,30817.83203,30817.83203,20434789545
7/20/21,30838.28516,31006.1875,29360.95508,29807.34766,29807.34766,23148267245
7/21/21,29796.28516,32752.32617,29526.18359,32110.69336,32110.69336,28203024559
7/22/21,32138.87305,32576.40039,31745.29883,32313.10547,32313.10547,19555230518
7/23/21,32305.95898,33581.55078,32057.89258,33581.55078,33581.55078,22552046192
7/24/21,33593.73047,34490.39063,33424.85938,34292.44531,34292.44531,21664706865
7/25/21,34290.29297,35364.92578,33881.83594,35350.1875,35350.1875,20856685287
7/26/21,35384.03125,40499.67578,35287.3125,37337.53516,37337.53516,51022126212
7/27/21,37276.03516,39406.94141,36441.72656,39406.94141,39406.94141,35097370560
7/28/21,39503.1875,40816.07031,38862.4375,39995.90625,39995.90625,38702404695
7/29/21,39995.45313,40593.07031,39352.05859,40008.42188,40008.42188,27167146027
7/30/21,40027.48438,42235.54688,38397.35547,42235.54688,42235.54688,33072782960
7/31/21,42196.30469,42231.44922,41110.83203,41626.19531,41626.19531,25802845343
8/1/21,41460.84375,42541.67969,39540.94141,39974.89453,39974.89453,26688438115
8/2/21,39907.26172,40419.17969,38746.34766,39201.94531,39201.94531,25595265436
8/3/21,39178.40234,39750.03125,37782.05078,38152.98047,38152.98047,26189830450
8/4/21,38213.33203,39952.29688,37589.16406,39747.50391,39747.50391,25372562724
8/5/21,39744.51563,41341.93359,37458.00391,40869.55469,40869.55469,35185031017
8/6/21,40865.86719,43271.66016,39932.17969,42816.5,42816.5,38226483046
8/7/21,42832.79688,44689.85938,42618.56641,44555.80078,44555.80078,40030862141
8/8/21,44574.4375,45282.35156,43331.91016,43798.11719,43798.11719,36302664750
8/9/21,43791.92578,46456.83203,42848.6875,46365.40234,46365.40234,38734079049
8/10/21,46280.84766,46637.98828,44705.55469,45585.03125,45585.03125,33546019517
8/11/21,45599.70313,46735.63281,45351.71094,45593.63672,45593.63672,34319709073
8/12/21,45576.87891,46228.91016,43861.44531,44428.28906,44428.28906,33723620826
8/13/21,44439.69141,47831.97656,44282.41797,47793.32031,47793.32031,31744259539
8/14/21,47810.6875,48098.68359,46177.63281,47096.94531,47096.94531,31211354442
8/15/21,47096.66797,47357.10547,45579.58984,47047.00391,47047.00391,30988958446
8/16/21,47019.96094,47998.09766,45700.32031,46004.48438,46004.48438,32776876610
8/17/21,45936.45703,47139.57031,44512.41797,44695.35938,44695.35938,33451362600
8/18/21,44686.75,45952.0625,44364.02734,44801.1875,44801.1875,32194123075
8/19/21,44741.88281,46970.76172,43998.31641,46717.57813,46717.57813,37204312299
8/20/21,46723.12109,49342.15234,46650.70703,49339.17578,49339.17578,34706867452
8/21/21,49327.07422,49717.01953,48312.19922,48905.49219,48905.49219,40585205312
8/22/21,48869.10547,49471.60938,48199.94141,49321.65234,49321.65234,25370975378
8/23/21,49291.67578,50482.07813,49074.60547,49546.14844,49546.14844,34305053719
8/24/21,49562.34766,49878.76953,47687.11719,47706.11719,47706.11719,35361168834
8/25/21,47727.25781,49202.87891,47163.61328,48960.78906,48960.78906,32646349931
8/26/21,49002.64063,49347.58203,46405.78125,46942.21875,46942.21875,32666549568
8/27/21,46894.55469,49112.78516,46394.28125,49058.66797,49058.66797,34511076995
8/28/21,49072.58594,49283.50391,48499.23828,48902.40234,48902.40234,28568103401
8/29/21,48911.25,49644.11328,47925.85547,48829.83203,48829.83203,25889650240
8/30/21,48834.85156,48925.60547,46950.27344,47054.98438,47054.98438,31847007016
8/31/21,47024.33984,48189.55078,46750.09375,47166.6875,47166.6875,34730363427
9/1/21,47099.77344,49111.08984,46562.4375,48847.02734,48847.02734,39139399125
9/2/21,48807.84766,50343.42188,48652.32031,49327.72266,49327.72266,39508070319
9/3/21,49288.25,50982.27344,48386.08594,50025.375,50025.375,43206179619
9/4/21,50009.32422,50545.58203,49548.78125,49944.625,49944.625,37471327794
9/5/21,49937.85938,51868.67969,49538.59766,51753.41016,51753.41016,30322676319
9/6/21,51769.00391,52700.94141,51053.67969,52633.53516,52633.53516,38884105426
9/7/21,52660.48047,52853.76563,43285.20703,46811.12891,46811.12891,65210059683
9/8/21,46827.76172,47334.05469,44561.39453,46091.39063,46091.39063,49007762488
9/9/21,45774.74219,47261.94922,45669.73828,46391.42188,46391.42188,38672657013
9/10/21,46396.66406,47031.74219,44344.48438,44883.91016,44883.91016,39154666597
9/11/21,44869.83984,45969.29297,44818.26563,45201.45703,45201.45703,34499835245
9/12/21,45206.62891,46364.87891,44790.46094,46063.26953,46063.26953,27881980161
9/13/21,46057.21484,46598.67969,43591.32031,44963.07422,44963.07422,40969943253
9/14/21,44960.05078,47218.125,44752.33203,47092.49219,47092.49219,38652152880
9/15/21,47098,48450.46875,46773.32813,48176.34766,48176.34766,30484496466
9/16/21,48158.90625,48486.82813,47079.55859,47783.35938,47783.35938,31764293754
9/17/21,47771.00391,48160.92188,46832.52344,47267.51953,47267.51953,28727713711
9/18/21,47273.52734,48791.78125,47087.28516,48278.36328,48278.36328,28575630451
9/19/21,48268.85547,48328.36719,46919.80469,47260.21875,47260.21875,26967722648
9/20/21,47261.40625,47328.19922,42598.91406,42843.80078,42843.80078,43909845642
9/21/21,43012.23438,43607.60938,39787.60938,40693.67578,40693.67578,48701090088
9/22/21,40677.95313,43978.62109,40625.63281,43574.50781,43574.50781,38139709246
9/23/21,43560.29688,44942.17578,43109.33984,44895.09766,44895.09766,34244064430
9/24/21,44894.30078,45080.49219,40936.55859,42839.75,42839.75,42839345714
9/25/21,42840.89063,42996.25781,41759.92188,42716.59375,42716.59375,31604717236
9/26/21,42721.62891,43919.30078,40848.46094,43208.53906,43208.53906,30661222077
9/27/21,43234.18359,44313.24609,42190.63281,42235.73047,42235.73047,30980029059
9/28/21,42200.89844,42775.14453,40931.66406,41034.54297,41034.54297,30214940550
9/29/21,41064.98438,42545.25781,40829.66797,41564.36328,41564.36328,30602359905
9/30/21,41551.26953,44092.60156,41444.58203,43790.89453,43790.89453,31141681925
10/1/21,43816.74219,48436.01172,43320.02344,48116.94141,48116.94141,42850641582
10/2/21,48137.46875,48282.0625,47465.49609,47711.48828,47711.48828,30614346492
10/3/21,47680.02734,49130.69141,47157.28906,48199.95313,48199.95313,26638115879
10/4/21,48208.90625,49456.77734,47045.00391,49112.90234,49112.90234,33383173002
10/5/21,49174.96094,51839.98438,49072.83984,51514.8125,51514.8125,35873904236
10/6/21,51486.66406,55568.46484,50488.19141,55361.44922,55361.44922,49034730168
10/7/21,55338.625,55338.625,53525.46875,53805.98438,53805.98438,36807860413
10/8/21,53802.14453,55922.98047,53688.05469,53967.84766,53967.84766,34800873924
10/9/21,53929.78125,55397.94531,53735.14453,54968.22266,54968.22266,32491211414
10/10/21,54952.82031,56401.30469,54264.25781,54771.57813,54771.57813,39527792364
10/11/21,54734.125,57793.03906,54519.76563,57484.78906,57484.78906,42637331698
10/12/21,57526.83203,57627.87891,54477.97266,56041.05859,56041.05859,41083758949
10/13/21,56038.25781,57688.66016,54370.97266,57401.09766,57401.09766,41684252783
10/14/21,57372.83203,58478.73438,56957.07422,57321.52344,57321.52344,36615791366
10/15/21,57345.90234,62757.12891,56868.14453,61593.94922,61593.94922,51780081801
10/16/21,61609.52734,62274.47656,60206.12109,60892.17969,60892.17969,34250964237
10/17/21,60887.65234,61645.52344,59164.46875,61553.61719,61553.61719,29032367511
10/18/21,61548.80469,62614.66016,60012.75781,62026.07813,62026.07813,38055562075
10/19/21,62043.16406,64434.53516,61622.93359,64261.99219,64261.99219,40471196346
10/20/21,64284.58594,66930.39063,63610.67578,65992.83594,65992.83594,40788955582
10/21/21,66002.23438,66600.54688,62117.41016,62210.17188,62210.17188,45908121370
10/22/21,62237.89063,63715.02344,60122.79688,60692.26563,60692.26563,38434082775
10/23/21,60694.62891,61743.87891,59826.52344,61393.61719,61393.61719,26882546034
10/24/21,61368.34375,61505.80469,59643.34375,60930.83594,60930.83594,27316183882
10/25/21,60893.92578,63729.32422,60691.80078,63039.82422,63039.82422,31064911614
10/26/21,63032.76172,63229.02734,59991.16016,60363.79297,60363.79297,34878965587
10/27/21,60352,61435.18359,58208.1875,58482.38672,58482.38672,43657076893
10/28/21,58470.73047,62128.63281,58206.91797,60622.13672,60622.13672,45257083247
10/29/21,60624.87109,62927.60938,60329.96484,62227.96484,62227.96484,36856881767
10/30/21,62239.36328,62330.14453,60918.38672,61888.83203,61888.83203,32157938616
10/31/21,61850.48828,62406.17188,60074.32813,61318.95703,61318.95703,32241199927
11/1/21,61320.44922,62419.00391,59695.18359,61004.40625,61004.40625,36150572843
11/2/21,60963.25391,64242.79297,60673.05469,63226.40234,63226.40234,37746665647
11/3/21,63254.33594,63516.9375,61184.23828,62970.04688,62970.04688,36124731509
11/4/21,62941.80469,63123.28906,60799.66406,61452.23047,61452.23047,32615846901
11/5/21,61460.07813,62541.46875,60844.60938,61125.67578,61125.67578,30605102446
11/6/21,61068.875,61590.68359,60163.78125,61527.48047,61527.48047,29094934221
11/7/21,61554.92188,63326.98828,61432.48828,63326.98828,63326.98828,24726754302
11/8/21,63344.06641,67673.74219,63344.06641,67566.82813,67566.82813,41125608330
11/9/21,67549.73438,68530.33594,66382.0625,66971.82813,66971.82813,42357991721
11/10/21,66953.33594,68789.625,63208.11328,64995.23047,64995.23047,48730828378
11/11/21,64978.89063,65579.01563,64180.48828,64949.96094,64949.96094,35880633236
11/12/21,64863.98047,65460.81641,62333.91406,64155.94141,64155.94141,36084893887
11/13/21,64158.12109,64915.67578,63303.73438,64469.52734,64469.52734,30474228777
11/14/21,64455.37109,65495.17969,63647.80859,65466.83984,65466.83984,25122092191
11/15/21,65521.28906,66281.57031,63548.14453,63557.87109,63557.87109,30558763548
11/16/21,63721.19531,63721.19531,59016.33594,60161.24609,60161.24609,46844335592
11/17/21,60139.62109,60823.60938,58515.41016,60368.01172,60368.01172,39178392930
11/18/21,60360.13672,60948.5,56550.79297,56942.13672,56942.13672,41388338699
11/19/21,56896.12891,58351.11328,55705.17969,58119.57813,58119.57813,38702407772
11/20/21,58115.08203,59859.87891,57469.72656,59697.19531,59697.19531,30624264863
11/21/21,59730.50781,60004.42578,58618.92969,58730.47656,58730.47656,26123447605
11/22/21,58706.84766,59266.35938,55679.83984,56289.28906,56289.28906,35036121783
11/23/21,56304.55469,57875.51563,55632.76172,57569.07422,57569.07422,37485803899
11/24/21,57565.85156,57803.06641,55964.22266,56280.42578,56280.42578,36635566789
11/25/21,57165.41797,59367.96875,57146.68359,57274.67969,57274.67969,34284016248
11/26/21,58960.28516,59183.48047,53569.76563,53569.76563,53569.76563,41810748221
11/27/21,53736.42969,55329.25781,53668.35547,54815.07813,54815.07813,30560857714
11/28/21,54813.02344,57393.84375,53576.73438,57248.45703,57248.45703,28116886357
11/29/21,57291.90625,58872.87891,56792.52734,57806.56641,57806.56641,32370840356
11/30/21,57830.11328,59113.40234,56057.28125,57005.42578,57005.42578,36708594618
12/1/21,56907.96484,59041.68359,56553.08203,57229.82813,57229.82813,36858195307
12/2/21,57217.37109,57349.23438,55895.13281,56477.81641,56477.81641,32379968686
12/3/21,56509.16406,57482.16797,52496.58594,53598.24609,53598.24609,39789134215
12/4/21,53727.87891,53904.67969,42874.61719,49200.70313,49200.70313,61385677469
12/5/21,49201.51953,49768.14844,47857.49609,49368.84766,49368.84766,37198201161
12/6/21,49413.48047,50929.51953,47281.03516,50582.625,50582.625,37707308001
12/7/21,50581.82813,51934.78125,50175.80859,50700.08594,50700.08594,33676814852
12/8/21,50667.64844,51171.375,48765.98828,50504.79688,50504.79688,28479699446
12/9/21,50450.08203,50797.16406,47358.35156,47672.12109,47672.12109,29603577251
12/10/21,47642.14453,50015.25391,47023.69922,47243.30469,47243.30469,30966005122
12/11/21,47264.63281,49458.21094,46942.34766,49362.50781,49362.50781,25775869261
12/12/21,49354.85547,50724.86719,48725.85156,50098.33594,50098.33594,21939223599
12/13/21,50114.74219,50205,45894.84766,46737.48047,46737.48047,32166727776
12/14/21,46709.82422,48431.39844,46424.49609,46612.63281,46612.63281,34638619079
12/15/21,48379.75391,49473.95703,46671.96484,48896.72266,48896.72266,36541828520
12/16/21,48900.46484,49425.57422,47529.87891,47665.42578,47665.42578,27268150947
12/17/21,47653.73047,48004.89453,45618.21484,46202.14453,46202.14453,32902725329
12/18/21,46219.25391,47313.82813,45598.44141,46848.77734,46848.77734,26098292690
12/19/21,46853.86719,48089.66406,46502.95313,46707.01563,46707.01563,25154053861
12/20/21,46707.0625,47401.71875,45579.80859,46880.27734,46880.27734,30961902129
12/21/21,46886.07813,49300.91797,46698.77344,48936.61328,48936.61328,27055803928
12/22/21,48937.09766,49544.79688,48450.94141,48628.51172,48628.51172,24447979559
12/23/21,48626.34375,51332.33984,48065.83594,50784.53906,50784.53906,28223878108
12/24/21,50806.05078,51814.02734,50514.49609,50822.19531,50822.19531,24367912228
12/25/21,50854.91797,51176.59766,50236.70703,50429.85938,50429.85938,19030650914
12/26/21,50428.69141,51196.37891,49623.10547,50809.51563,50809.51563,20964372926
12/27/21,50802.60938,51956.32813,50499.46875,50640.41797,50640.41797,24324345758
12/28/21,50679.85938,50679.85938,47414.21094,47588.85547,47588.85547,33430376883
12/29/21,47623.87109,48119.74219,46201.49609,46444.71094,46444.71094,30049226299
12/30/21,46490.60547,47879.96484,46060.3125,47178.125,47178.125,26686491018
12/31/21,47169.37109,48472.52734,45819.95313,46306.44531,46306.44531,36974172400
1/1/22,46311.74609,47827.3125,46288.48438,47686.8125,47686.8125,24582667004
1/2/22,47680.92578,47881.40625,46856.9375,47345.21875,47345.21875,27951569547
1/3/22,47343.54297,47510.72656,45835.96484,46458.11719,46458.11719,33071628362
1/4/22,46458.85156,47406.54688,45752.46484,45897.57422,45897.57422,42494677905
1/5/22,45899.35938,46929.04688,42798.22266,43569.00391,43569.00391,36851084859
1/6/22,43565.51172,43748.71875,42645.53906,43160.92969,43160.92969,30208048289
1/7/22,43153.57031,43153.57031,41077.44531,41557.90234,41557.90234,84196607520
1/8/22,41561.46484,42228.94141,40672.27734,41733.94141,41733.94141,28066355845
1/9/22,41734.72656,42663.94922,41338.16016,41911.60156,41911.60156,21294384372
1/10/22,41910.23047,42199.48438,39796.57031,41821.26172,41821.26172,32104232331
1/11/22,41819.50781,43001.15625,41407.75391,42735.85547,42735.85547,26327648900
1/12/22,42742.17969,44135.36719,42528.98828,43949.10156,43949.10156,33499938689
1/13/22,43946.74219,44278.42188,42447.04297,42591.57031,42591.57031,47691135082
1/14/22,42598.87109,43346.6875,41982.61719,43099.69922,43099.69922,23577403399
1/15/22,43101.89844,43724.67188,42669.03516,43177.39844,43177.39844,18371348298
1/16/22,43172.03906,43436.80859,42691.02344,43113.87891,43113.87891,17902097845
1/17/22,43118.12109,43179.39063,41680.32031,42250.55078,42250.55078,21690904261
1/18/22,42250.07422,42534.40234,41392.21484,42375.63281,42375.63281,22417209227
1/19/22,42374.03906,42478.30469,41242.91406,41744.32813,41744.32813,23091543258
1/20/22,41744.02734,43413.02344,40672.82422,40680.41797,40680.41797,20382033940
1/21/22,40699.60547,41060.52734,35791.42578,36457.31641,36457.31641,43011992031
1/22/22,36471.58984,36688.8125,34349.25,35030.25,35030.25,39714385405
1/23/22,35047.35938,36433.3125,34784.96875,36276.80469,36276.80469,26017975951
1/24/22,36275.73438,37247.51953,33184.05859,36654.32813,36654.32813,41856658597
1/25/22,36654.80469,37444.57031,35779.42969,36954.00391,36954.00391,26428189594
1/26/22,36950.51563,38825.41016,36374.90625,36852.12109,36852.12109,31324598034
